Call Number,Unit ID,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,RowID,case_location,data_as_of,data_loaded_at,Analysis Neighborhoods
232872887,E22,23138874,Medical Incident,10/14/2023,10/14/2023,10/14/2023 08:53:33 PM,10/14/2023 08:56:57 PM,10/14/2023 08:57:20 PM,10/14/2023 08:58:12 PM,10/14/2023 09:00:30 PM,,,Code 3 Transport,10/14/2023 09:13:35 PM,WARREN DR/07TH AVE/LAWTON ST,San Francisco,94122.0,B08,22.0,7331.0,3,3,3,False,Potentially Life-Threatening,1,ENGINE,1.0,8.0,7.0,Inner Sunset,232872887-E22,POINT (-122.46378 37.758537),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,14.0
222081563,KM108,22095701,Medical Incident,07/27/2022,07/27/2022,07/27/2022 12:58:53 PM,07/27/2022 01:02:50 PM,07/27/2022 01:03:04 PM,07/27/2022 01:03:46 PM,07/27/2022 01:08:55 PM,07/27/2022 01:40:47 PM,07/27/2022 02:00:28 PM,Code 2 Transport,07/27/2022 02:39:01 PM,14TH ST/MISSION ST,San Francisco,94103.0,B02,6,5215,3,3,3,False,Potentially Life-Threatening,1,PRIVATE,2.0,2.0,9.0,Mission,222081563-KM108,POINT (-122.41998 37.768272),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,20.0
21890051,E42,2056220,Medical Incident,07/08/2002,07/07/2002,07/08/2002 07:04:35 AM,07/08/2002 07:04:42 AM,07/08/2002 07:04:48 AM,07/08/2002 07:06:06 AM,07/08/2002 07:08:55 AM,07/08/2002 07:36:32 AM,,Other,07/08/2002 07:41:49 AM,UNIVERSITY ST/FELTON ST,SF,94134.0,B09,42,6354,3,3,3,True,,1,ENGINE,1.0,9.0,9.0,Portola,021890051-E42,POINT (-122.41446 37.727455),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,25.0
173423949,BE1,17143462,Other,12/08/2017,12/08/2017,12/08/2017 08:06:34 PM,12/08/2017 08:08:45 PM,12/08/2017 08:58:16 PM,12/08/2017 08:58:16 PM,12/08/2017 08:58:16 PM,,,Code 2 Transport,12/08/2017 09:46:09 PM,26TH ST/KANSAS ST,San Francisco,94107.0,B02,29.0,2345.0,3,3,3,False,Potentially Life-Threatening,1,SUPPORT,18.0,10.0,10.0,Bayview Hunters Point,173423949-BE1,POINT (-122.40218 37.75058),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,1.0
192353040,KM11,19100088,Medical Incident,08/23/2019,08/23/2019,08/23/2019 04:59:15 PM,08/23/2019 05:03:45 PM,08/23/2019 05:05:53 PM,08/23/2019 05:06:26 PM,08/23/2019 05:21:58 PM,08/23/2019 05:44:42 PM,08/23/2019 05:44:49 PM,Code 2 Transport,08/23/2019 06:19:49 PM,JESSIE ST/JESSIE EAST ST,San Francisco,94103.0,B03,1.0,2212,3,2,2,False,Potentially Life-Threatening,1,PRIVATE,1.0,3.0,6.0,South of Market,192353040-KM11,POINT (-122.405396 37.78443),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,34.0
222910550,67,22134421,Medical Incident,10/18/2022,10/17/2022,10/18/2022 07:24:55 AM,10/18/2022 07:26:23 AM,10/18/2022 07:27:14 AM,10/18/2022 07:27:24 AM,10/18/2022 07:48:39 AM,,,Patient Declined Transport,10/18/2022 08:31:40 AM,MYRTLE ST/LARKIN ST,San Francisco,94109.0,B04,3,3116,2,2,2,True,Non Life-threatening,1,MEDIC,1.0,4.0,6.0,Tenderloin,222910550-67,POINT (-122.418 37.78564),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,36.0
151660148,E25,15063334,Vehicle Fire,06/15/2015,06/14/2015,06/15/2015 01:33:47 AM,06/15/2015 01:35:54 AM,06/15/2015 01:36:56 AM,06/15/2015 01:38:58 AM,06/15/2015 01:40:55 AM,,,Fire,06/15/2015 02:11:14 AM,BOWMAN CT/KEITH ST,San Francisco,94124.0,B10,25.0,6554,3,3,3,False,Fire,1,ENGINE,1.0,10.0,10.0,Bayview Hunters Point,151660148-E25,POINT (-122.3818 37.73777),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,1.0
133340069,AM02,13113151,Medical Incident,11/30/2013,11/29/2013,11/30/2013 06:56:26 AM,11/30/2013 06:57:15 AM,11/30/2013 06:58:22 AM,11/30/2013 06:58:55 AM,11/30/2013 07:18:39 AM,11/30/2013 07:22:56 AM,11/30/2013 07:43:52 AM,Code 2 Transport,11/30/2013 08:18:57 AM,26TH AVE/IRVING ST,SF,94122.0,B08,22.0,7511.0,3,3,3,False,Potentially Life-Threatening,1,PRIVATE,2.0,8.0,4.0,Sunset/Parkside,133340069-AM02,POINT (-122.48463 37.763233),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,35.0
200402103,E48,20017273,Electrical Hazard,02/09/2020,02/09/2020,02/09/2020 01:42:36 PM,02/09/2020 01:49:26 PM,02/09/2020 01:49:40 PM,02/09/2020 01:51:02 PM,02/09/2020 01:57:36 PM,,,Fire,02/09/2020 02:43:11 PM,CALL BOX: FS YB-BLDG 213,Yerba Buena,94103.0,B03,48,2951,3,3,3,True,Alarm,1,ENGINE,1.0,3.0,6.0,Financial District/South Beach,200402103-E48,POINT (-122.403827439 37.78530684),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,8.0
11730384,E13,1053800,Medical Incident,06/22/2001,06/22/2001,06/22/2001 07:22:58 PM,06/22/2001 07:23:41 PM,06/22/2001 07:23:47 PM,06/22/2001 07:24:33 PM,06/22/2001 07:26:16 PM,,,Other,06/22/2001 07:32:27 PM,VER MEHR PL/KEARNY ST,SF,94104.0,B01,13,1236,3,3,3,False,,1,ENGINE,1.0,1.0,3.0,Financial District/South Beach,011730384-E13,POINT (-122.40375 37.789364),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,8.0
220671110,E43,22030883,Structure Fire / Smoke in Building,03/08/2022,03/08/2022,03/08/2022 10:42:50 AM,03/08/2022 10:44:44 AM,03/08/2022 10:45:13 AM,03/08/2022 10:46:07 AM,03/08/2022 10:49:01 AM,,,Fire,03/08/2022 12:46:45 PM,MORELAND ST/DIAMOND ST,San Francisco,94131.0,B06,26,8152,3,3,3,True,Fire,1,ENGINE,1.0,6.0,8.0,Glen Park,220671110-E43,POINT (-122.435616 37.738598),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,10.0
50480316,92,5013051,Medical Incident,02/17/2005,02/17/2005,02/17/2005 04:43:54 PM,02/17/2005 04:46:38 PM,02/17/2005 04:47:02 PM,02/17/2005 04:47:54 PM,02/17/2005 04:53:19 PM,,,No Merit,02/17/2005 04:53:26 PM,GOLDEN GATE AVE/LEAVENWORTH ST,SF,94102.0,B02,1,1546,3,3,3,True,,1,MEDIC,2.0,2.0,6.0,Tenderloin,050480316-92,POINT (-122.413864 37.781864),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,36.0
140240141,E13,14008139,Alarms,01/24/2014,01/24/2014,01/24/2014 10:06:31 AM,01/24/2014 10:08:12 AM,01/24/2014 10:10:00 AM,01/24/2014 10:11:23 AM,01/24/2014 10:13:45 AM,,,Fire,01/24/2014 10:18:50 AM,FRONT ST/CALIFORNIA ST,SF,94111.0,B01,13,1162,3,3,3,True,Alarm,1,ENGINE,1.0,1.0,3.0,Financial District/South Beach,140240141-E13,POINT (-122.39878 37.793358),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,8.0
183003300,56,18125929,Medical Incident,10/27/2018,10/27/2018,10/27/2018 07:24:33 PM,10/27/2018 07:25:58 PM,10/27/2018 07:27:21 PM,,,,,Code 2 Transport,10/27/2018 07:28:08 PM,EDDY ST/MASON ST,San Francisco,94102.0,B03,3.0,1453.0,2,2,2,True,Potentially Life-Threatening,1,MEDIC,2.0,3.0,6.0,Tenderloin,183003300-56,POINT (-122.40931 37.784348),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,36.0
153082088,63,15118388,Medical Incident,11/04/2015,11/04/2015,11/04/2015 01:41:58 PM,11/04/2015 01:44:08 PM,11/04/2015 01:48:19 PM,11/04/2015 01:48:28 PM,11/04/2015 01:54:53 PM,,,No Merit,11/04/2015 02:03:33 PM,LEAVENWORTH ST/TURK ST,San Francisco,94102.0,B02,1.0,1546.0,2,2,2,True,Potentially Life-Threatening,1,MEDIC,1.0,2.0,6.0,Tenderloin,153082088-63,POINT (-122.414055 37.782795),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,36.0
230800477,77,23038851,Medical Incident,03/21/2023,03/20/2023,03/21/2023 07:14:38 AM,03/21/2023 07:18:02 AM,03/21/2023 07:20:30 AM,03/21/2023 07:20:36 AM,03/21/2023 07:33:08 AM,03/21/2023 08:09:21 AM,03/21/2023 08:25:09 AM,Code 2 Transport,03/21/2023 09:00:42 AM,AMBER DR/CORALINO LN,San Francisco,94131.0,B06,26,8165,2,2,2,True,Non Life-threatening,1,MEDIC,1.0,6.0,8.0,Noe Valley,230800477-77,POINT (-122.44281 37.74433),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,22.0
61140443,RC1,6031826,Medical Incident,04/24/2006,04/24/2006,04/24/2006 09:12:08 PM,04/24/2006 09:13:03 PM,04/24/2006 09:13:38 PM,04/24/2006 09:21:41 PM,,,,Other,04/24/2006 09:23:47 PM,LILLIAN ST/BEATRICE LN,SF,94124.0,B10,17,6641,E,E,3,True,,1,RESCUE CAPTAIN,4.0,10.0,10.0,Bayview Hunters Point,061140443-RC1,POINT (-122.38115 37.731388),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,1.0
22790343,E06,2082733,Medical Incident,10/06/2002,10/06/2002,10/06/2002 06:28:46 PM,10/06/2002 06:28:46 PM,10/06/2002 06:28:46 PM,,,,,Other,10/06/2002 06:39:48 PM,17TH ST/CASTRO ST/MARKET ST,SF,94114.0,B05,6,5233,3,3,3,True,,1,ENGINE,1.0,5.0,8.0,Castro/Upper Market,022790343-E06,POINT (-122.43519 37.762672),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,5.0
223541888,SCRT4,22165054,Other,12/20/2022,12/20/2022,12/20/2022 03:22:06 PM,12/20/2022 03:24:18 PM,12/20/2022 03:24:43 PM,12/20/2022 03:24:51 PM,12/20/2022 03:37:54 PM,,,Unable to Locate,12/20/2022 04:32:25 PM,FRANKLIN ST/ELM ST,San Francisco,94102.0,B02,5,3164,1,I,3,False,,1,SUPPORT,1.0,2.0,5.0,Western Addition,223541888-SCRT4,POINT (-122.42219 37.78129),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,39.0
21470021,E03,2043500,Medical Incident,05/27/2002,05/26/2002,05/27/2002 01:29:02 AM,05/27/2002 01:29:46 AM,05/27/2002 01:29:53 AM,05/27/2002 01:31:39 AM,05/27/2002 01:33:14 AM,,,Other,05/27/2002 01:42:14 AM,TURK ST/POLK ST,SF,94102.0,B02,3,3114,3,3,3,False,,1,ENGINE,1.0,2.0,6.0,Tenderloin,021470021-E03,POINT (-122.41899 37.78217),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,36.0
151943661,E36,15074203,Alarms,07/13/2015,07/13/2015,07/13/2015 09:16:10 PM,07/13/2015 09:17:50 PM,07/13/2015 09:31:55 PM,,,,,No Merit,07/13/2015 09:33:13 PM,TEHAMA ST/GALLAGHER LN,San Francisco,94103.0,B03,1.0,2215.0,3,3,3,True,Alarm,1,ENGINE,4.0,3.0,6.0,South of Market,151943661-E36,POINT (-122.40333 37.78193),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,34.0
40190249,B07,4005438,Alarms,01/19/2004,01/19/2004,01/19/2004 03:10:06 PM,01/19/2004 03:11:16 PM,01/19/2004 03:12:33 PM,01/19/2004 03:13:41 PM,01/19/2004 03:14:59 PM,,,Other,01/19/2004 03:21:24 PM,GEARY BLVD/05TH AVE,SF,94118.0,B07,31,7124,3,3,3,False,,1,CHIEF,1.0,7.0,1.0,Inner Richmond,040190249-B07,POINT (-122.46321 37.78107),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,11.0
132390323,B10,13080738,Medical Incident,08/27/2013,08/27/2013,08/27/2013 07:21:58 PM,08/27/2013 07:21:58 PM,08/27/2013 07:22:14 PM,08/27/2013 07:22:54 PM,08/27/2013 07:25:32 PM,,,Other,08/27/2013 07:26:19 PM,DAKOTA ST/23RD ST,SF,94107.0,B10,37,2614,E,E,3,False,Potentially Life-Threatening,1,CHIEF,3.0,10.0,10.0,Potrero Hill,132390323-B10,POINT (-122.396675 37.754707),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,26.0
220263268,62,22012547,Medical Incident,01/26/2022,01/26/2022,01/26/2022 10:38:46 PM,01/26/2022 10:41:02 PM,01/26/2022 10:41:12 PM,01/26/2022 10:42:39 PM,01/26/2022 10:53:38 PM,,,Patient Declined Transport,01/26/2022 10:56:07 PM,06TH AVE/LAKE ST,San Francisco,94118.0,B07,31,7126,2,2,2,True,Non Life-threatening,1,MEDIC,1.0,7.0,2.0,Inner Richmond,220263268-62,POINT (-122.46469 37.78667),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,11.0
170871775,T18,17037185,Citizen Assist / Service Call,03/28/2017,03/28/2017,03/28/2017 11:52:32 AM,03/28/2017 11:54:27 AM,03/28/2017 11:54:46 AM,03/28/2017 11:56:20 AM,03/28/2017 12:01:15 PM,,,Fire,03/28/2017 12:05:16 PM,23RD AVE/KIRKHAM ST,San Francisco,94122.0,B08,22.0,7447,3,3,3,True,Alarm,1,TRUCK,1.0,8.0,4.0,Sunset/Parkside,170871775-T18,POINT (-122.48115 37.759644),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,35.0
121190274,E01,12039555,Medical Incident,04/28/2012,04/28/2012,04/28/2012 05:56:34 PM,04/28/2012 05:58:21 PM,04/28/2012 05:58:57 PM,04/28/2012 05:59:10 PM,04/28/2012 05:59:28 PM,,,Other,04/28/2012 06:12:36 PM,MARKET ST/POWELL ST,SF,94103.0,B03,1,1364,2,2,2,True,Non Life-threatening,1,ENGINE,1.0,3.0,3.0,Financial District/South Beach,121190274-E01,POINT (-122.40733 37.78456),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,34.0
233060400,T06,23147881,Alarms,11/02/2023,11/01/2023,11/02/2023 06:09:22 AM,11/02/2023 06:11:36 AM,11/02/2023 06:11:43 AM,11/02/2023 06:14:21 AM,,,,Fire,11/02/2023 06:18:50 AM,21ST ST/EUREKA ST,San Francisco,94114.0,B06,24.0,5463.0,3,3,3,False,Alarm,1,TRUCK,3.0,6.0,8.0,Noe Valley,233060400-T06,POINT (-122.43777 37.75554),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,22.0
200791721,BLS842,20034393,Medical Incident,03/19/2020,03/19/2020,03/19/2020 01:14:35 PM,03/19/2020 01:14:35 PM,03/19/2020 01:14:35 PM,03/19/2020 01:14:35 PM,03/19/2020 01:38:57 PM,03/19/2020 01:56:17 PM,03/19/2020 02:02:49 PM,Other,03/19/2020 02:44:50 PM,VAN NESS AVE/HAYES ST,San Francisco,94102.0,B02,36.0,381.0,2,2,2,False,,1,CHIEF,1.0,2.0,6.0,Tenderloin,200791721-BLS842,POINT (-122.41969 37.777298),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,36.0
22290059,T03,2067920,Alarms,08/17/2002,08/16/2002,08/17/2002 05:54:01 AM,08/17/2002 05:59:53 AM,08/17/2002 06:00:01 AM,08/17/2002 06:02:00 AM,08/17/2002 06:03:59 AM,,,Other,08/17/2002 06:08:12 AM,LARKIN ST/HAYES ST,SF,94102.0,B02,36,381,3,3,3,False,,1,TRUCK,3.0,2.0,6.0,Tenderloin,022290059-T03,POINT (-122.416405 37.77772),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,36.0
240262355,RC3,24013084,Medical Incident,01/26/2024,01/26/2024,01/26/2024 04:25:07 PM,01/26/2024 04:26:49 PM,01/26/2024 04:27:01 PM,01/26/2024 04:28:46 PM,,,,Code 2 Transport,01/26/2024 04:32:06 PM,20TH ST/GUERRERO ST,San Francisco,94110.0,B06,7,5445,3,3,3,True,Potentially Life-Threatening,1,RESCUE CAPTAIN,2.0,6.0,8.0,Mission,240262355-RC3,POINT (-122.423485 37.758366),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,20.0
203001270,E44,20123265,Traffic Collision,10/26/2020,10/26/2020,10/26/2020 11:07:27 AM,10/26/2020 11:07:27 AM,10/26/2020 11:08:18 AM,10/26/2020 11:10:13 AM,,,,Patient Declined Transport,10/26/2020 11:19:05 AM,GIRARD ST/MANSELL ST,San Francisco,94134.0,B10,44.0,6277.0,B,3,3,True,Non Life-threatening,1,ENGINE,2.0,10.0,9.0,Portola,203001270-E44,POINT (-122.402054 37.72128),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,25.0
163542989,E03,16141996,Traffic Collision,12/19/2016,12/19/2016,12/19/2016 06:51:53 PM,12/19/2016 06:52:30 PM,12/19/2016 06:53:33 PM,12/19/2016 06:54:37 PM,12/19/2016 06:58:16 PM,,,Against Medical Advice,12/19/2016 07:07:26 PM,VAN NESS AVE/FELL ST,San Francisco,94102.0,B02,36.0,3211,3,3,3,True,Potentially Life-Threatening,1,ENGINE,2.0,2.0,5.0,Hayes Valley,163542989-E03,POINT (-122.41951 37.776367),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,9.0
51870264,M08,5049997,Medical Incident,07/06/2005,07/06/2005,07/06/2005 04:28:35 PM,07/06/2005 04:28:53 PM,07/06/2005 04:29:12 PM,07/06/2005 04:31:03 PM,07/06/2005 04:47:42 PM,07/06/2005 05:17:35 PM,07/06/2005 05:43:22 PM,Code 2 Transport,07/06/2005 06:05:32 PM,GATEVIEW AVE/OZBOURN CT/REEVES CT,TI,94130.0,B03,48,2931,2,2,2,True,,1,MEDIC,1.0,,6.0,Treasure Island,051870264-M08,POINT (-122.37664 37.82909),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,37.0
191750951,D2,19074787,Structure Fire / Smoke in Building,06/24/2019,06/24/2019,06/24/2019 09:22:04 AM,06/24/2019 09:24:18 AM,06/24/2019 09:24:35 AM,06/24/2019 09:24:53 AM,,,,Fire,06/24/2019 09:29:59 AM,POLK ST/POST ST,San Francisco,94109.0,B04,3.0,1641.0,3,3,3,False,Alarm,1,CHIEF,9.0,4.0,3.0,Tenderloin,191750951-D2,POINT (-122.41993 37.786827),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,36.0
13270338,M15,1100371,Medical Incident,11/23/2001,11/23/2001,11/23/2001 09:16:19 PM,11/23/2001 09:19:08 PM,11/23/2001 09:19:15 PM,11/23/2001 09:19:23 PM,,11/23/2001 09:45:26 PM,11/23/2001 10:13:12 PM,Other,11/23/2001 10:23:06 PM,OCEAN AVE/20TH AVE,SF,94132.0,B08,19,8732,3,3,3,True,,1,MEDIC,2.0,8.0,7.0,Sunset/Parkside,013270338-M15,POINT (-122.47604 37.732693),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,35.0
233620485,E01,23175289,Medical Incident,12/28/2023,12/27/2023,12/28/2023 07:25:35 AM,12/28/2023 07:27:58 AM,12/28/2023 07:28:32 AM,12/28/2023 07:30:10 AM,12/28/2023 07:33:50 AM,,,Code 2 Transport,12/28/2023 07:39:26 AM,EDDY ST/CYRIL MAGNIN ST,San Francisco,94102.0,B03,1.0,1364,3,3,3,True,Potentially Life-Threatening,1,ENGINE,1.0,3.0,6.0,Tenderloin,233620485-E01,POINT (-122.40849 37.784454),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,36.0
160930132,E29,16036681,Medical Incident,04/02/2016,04/01/2016,04/02/2016 12:48:14 AM,04/02/2016 12:49:48 AM,04/02/2016 12:50:40 AM,04/02/2016 12:52:30 AM,04/02/2016 12:54:08 AM,,,Code 2 Transport,04/02/2016 01:02:01 AM,ALAMEDA ST/SAN BRUNO AVE,San Francisco,94103.0,B02,29.0,2351.0,3,E,3,True,Potentially Life-Threatening,1,ENGINE,1.0,2.0,10.0,Mission,160930132-E29,POINT (-122.40583 37.768475),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,20.0
121250403,E25,12041704,Medical Incident,05/04/2012,05/04/2012,05/04/2012 11:03:13 PM,05/04/2012 11:04:19 PM,05/04/2012 11:05:11 PM,05/04/2012 11:06:56 PM,05/04/2012 11:08:34 PM,,,Other,05/04/2012 11:24:43 PM,LA SALLE AVE/NEWHALL ST,SF,94124.0,B10,25.0,6467,3,3,3,True,Potentially Life-Threatening,1,ENGINE,1.0,10.0,10.0,Bayview Hunters Point,121250403-E25,POINT (-122.39052 37.73754),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,1.0
153602837,B09,15138929,Structure Fire / Smoke in Building,12/26/2015,12/26/2015,12/26/2015 08:31:51 PM,12/26/2015 08:32:09 PM,12/26/2015 08:32:33 PM,12/26/2015 08:33:21 PM,12/26/2015 08:36:00 PM,,,Fire,12/26/2015 08:44:33 PM,EDNA ST/MONTEREY BLVD,San Francisco,94112.0,B09,15.0,8221.0,3,3,3,False,Alarm,1,CHIEF,3.0,9.0,7.0,West of Twin Peaks,153602837-B09,POINT (-122.44658 37.73155),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,41.0
70970186,T02,7028010,Industrial Accidents,04/07/2007,04/07/2007,04/07/2007 01:03:30 PM,04/07/2007 01:04:46 PM,04/07/2007 01:05:25 PM,,,,,Other,04/07/2007 01:17:48 PM,GRANT AVE/NORTH POINT ST,SF,94133.0,B01,28,939,3,3,3,False,,1,TRUCK,8.0,1.0,3.0,North Beach,070970186-T02,POINT (-122.4089 37.807163),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,23.0
151521629,E35,15057851,Traffic Collision,06/01/2015,06/01/2015,06/01/2015 12:27:43 PM,06/01/2015 12:30:51 PM,06/01/2015 12:32:59 PM,06/01/2015 12:34:37 PM,06/01/2015 12:49:32 PM,,,Code 2 Transport,06/01/2015 01:31:45 PM,BEALE ST/HARRISON ST,San Francisco,94105.0,B03,35.0,2123,2,2,2,False,Non Life-threatening,1,ENGINE,1.0,3.0,6.0,Financial District/South Beach,151521629-E35,POINT (-122.39118 37.787457),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,8.0
70700116,E01,7020465,Medical Incident,03/11/2007,03/11/2007,03/11/2007 09:55:24 AM,03/11/2007 09:57:21 AM,03/11/2007 09:57:52 AM,,03/11/2007 10:00:24 AM,,,Other,03/11/2007 10:13:27 AM,06TH ST/MISSION ST,SF,94103.0,B03,1,2251,3,3,3,False,,1,ENGINE,2.0,3.0,6.0,South of Market,070700116-E01,POINT (-122.40871 37.78097),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,34.0
23450432,E05,2102452,Structure Fire / Smoke in Building,12/11/2002,12/11/2002,12/11/2002 11:18:39 PM,12/11/2002 11:19:14 PM,12/11/2002 11:19:26 PM,12/11/2002 11:20:51 PM,,,,Other,12/11/2002 11:28:00 PM,LAGUNA ST/CALIFORNIA ST,SF,94109.0,B04,38,3362,3,3,3,True,,1,ENGINE,9.0,4.0,5.0,Pacific Heights,023450432-E05,POINT (-122.4289 37.789536),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,30.0
73620171,E06,7104111,Medical Incident,12/28/2007,12/28/2007,12/28/2007 11:17:11 AM,12/28/2007 11:17:39 AM,12/28/2007 11:18:17 AM,,12/28/2007 11:21:41 AM,,,Other,12/28/2007 11:42:22 AM,DOLORES ST/17TH ST,SF,94110.0,B02,6,5251,3,3,3,False,,1,ENGINE,1.0,2.0,8.0,Castro/Upper Market,073620171-E06,POINT (-122.42623 37.76303),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,5.0
161000818,E10,16039666,Medical Incident,04/09/2016,04/09/2016,04/09/2016 08:22:02 AM,04/09/2016 08:22:37 AM,04/09/2016 08:24:32 AM,04/09/2016 08:25:52 AM,04/09/2016 08:28:14 AM,,,Code 2 Transport,04/09/2016 08:38:40 AM,GEARY BLVD/ARGUELLO BLVD,San Francisco,94118.0,B07,31.0,7113.0,3,3,3,True,Potentially Life-Threatening,1,ENGINE,1.0,7.0,1.0,Lone Mountain/USF,161000818-E10,POINT (-122.45886 37.781258),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,11.0
202842666,86,20116860,Medical Incident,10/10/2020,10/10/2020,10/10/2020 07:03:36 PM,10/10/2020 07:06:24 PM,10/10/2020 07:07:05 PM,10/10/2020 07:07:20 PM,10/10/2020 07:20:52 PM,10/10/2020 07:36:48 PM,10/10/2020 08:01:13 PM,Code 2 Transport,10/10/2020 08:30:10 PM,MCALLISTER ST/CHARLES J BRENHAM PL,San Francisco,94102.0,B03,36.0,1455.0,2,2,2,True,Non Life-threatening,1,MEDIC,1.0,2.0,6.0,Tenderloin,202842666-86,POINT (-122.41315 37.780994),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,36.0
111940150,RS2,11064022,Medical Incident,07/13/2011,07/13/2011,07/13/2011 12:02:11 PM,07/13/2011 12:02:49 PM,07/13/2011 12:03:25 PM,07/13/2011 12:04:38 PM,07/13/2011 12:07:32 PM,,,Other,07/13/2011 12:15:16 PM,11TH ST/MINNA ST,SF,94103.0,B02,36,5116,3,3,3,False,,1,RESCUE SQUAD,1.0,2.0,6.0,South of Market,111940150-RS2,POINT (-122.41657 37.773907),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,34.0
43180232,B02,4087924,Alarms,11/13/2004,11/13/2004,11/13/2004 03:13:08 PM,11/13/2004 03:15:22 PM,11/13/2004 03:16:07 PM,11/13/2004 03:17:28 PM,11/13/2004 03:20:37 PM,,,Other,11/13/2004 03:20:46 PM,PAGE ST/LYON ST,SF,94117.0,B05,21,4251,3,3,3,False,,1,CHIEF,2.0,5.0,5.0,Haight Ashbury,043180232-B02,POINT (-122.442184 37.771572),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,3.0
100640309,KM02,10019813,Medical Incident,03/05/2010,03/05/2010,03/05/2010 05:52:14 PM,03/05/2010 05:54:02 PM,03/05/2010 05:54:18 PM,03/05/2010 05:55:00 PM,03/05/2010 06:00:46 PM,03/05/2010 06:06:31 PM,03/05/2010 06:27:57 PM,Code 2 Transport,03/05/2010 06:47:16 PM,04TH ST/BERRY ST,SF,94158.0,B03,8,2225,3,3,3,False,,1,PRIVATE,2.0,3.0,6.0,Mission Bay,100640309-KM02,POINT (-122.39336 37.775787),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,4.0
142190195,E18,14075822,Medical Incident,08/07/2014,08/06/2014,08/07/2014 01:33:34 AM,08/07/2014 01:34:38 AM,08/07/2014 01:35:53 AM,08/07/2014 01:37:52 AM,08/07/2014 01:41:32 AM,,,Code 2 Transport,08/07/2014 02:00:38 AM,24TH AVE/LAWTON ST,San Francisco,94122.0,B08,22.0,7447.0,3,3,3,True,Potentially Life-Threatening,1,ENGINE,2.0,8.0,4.0,Sunset/Parkside,142190195-E18,POINT (-122.48209 37.757732),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,35.0
